model,environment,x,y,cosine_similarity_sum
2D_250,inside_medium,-3.190227834980295,4.354797090322413,13.517355785775312
2D_250,inside_medium,-3.190227834980295,4.689573213301361,24.949070959644295
2D_250,inside_medium,-3.0026504030709322,-4.684158230109175,24.448846059195482
2D_250,inside_medium,-3.0026504030709322,-4.349382107130228,13.010696857157582
2D_250,inside_medium,-3.0026504030709322,-4.01460598415128,18.8786869174465
2D_250,inside_medium,-3.0026504030709322,-3.6798298611723324,46.86140892573934
2D_250,inside_medium,-3.0026504030709322,-3.3450537381933847,157.3404816913948
2D_250,inside_medium,-3.0026504030709322,-3.010277615214437,148.7618183097521
2D_250,inside_medium,-3.0026504030709322,-2.675501492235489,230.65879669390893
2D_250,inside_medium,-3.0026504030709322,-2.3407253692565413,228.78537526236042
2D_250,inside_medium,-3.0026504030709322,-2.0059492462775936,180.35138468465024
2D_250,inside_medium,-3.0026504030709322,-1.671173123298646,87.05260109284892
2D_250,inside_medium,-3.0026504030709322,-1.3363970003196983,47.7248716497052
2D_250,inside_medium,-3.0026504030709322,-1.0016208773407507,26.502087440332698
2D_250,inside_medium,-3.0026504030709322,-0.6668447543618026,34.42418839498953
2D_250,inside_medium,-3.0026504030709322,-0.3320686313828549,44.91554039049502
2D_250,inside_medium,-3.0026504030709322,0.672259737553988,42.082419760845724
2D_250,inside_medium,-3.0026504030709322,1.0070358605329357,17.747560355428785
2D_250,inside_medium,-3.0026504030709322,1.3418119835118834,67.12455258166085
2D_250,inside_medium,-3.0026504030709322,1.676588106490831,92.14858813021948
2D_250,inside_medium,-3.0026504030709322,2.0113642294697787,183.29324447020397
2D_250,inside_medium,-3.0026504030709322,2.3461403524487263,217.00911435702648
2D_250,inside_medium,-3.0026504030709322,2.680916475427674,193.80847800379132
2D_250,inside_medium,-3.0026504030709322,3.0156925984066216,186.06462375056861
2D_250,inside_medium,-3.0026504030709322,3.35046872138557,113.3853616323169
2D_250,inside_medium,-3.0026504030709322,3.685244844364518,47.9343649826481
2D_250,inside_medium,-3.0026504030709322,4.0200209673434655,0.40838318685030933
2D_250,inside_medium,-3.0026504030709322,4.354797090322413,8.422829011848831
2D_250,inside_medium,-3.0026504030709322,4.689573213301361,15.43840722895138
2D_250,inside_medium,-2.81507297116157,-4.684158230109175,19.89506491465916
2D_250,inside_medium,-2.81507297116157,-4.349382107130228,14.404149830205212
2D_250,inside_medium,-2.81507297116157,-4.01460598415128,13.479042972976016
2D_250,inside_medium,-2.81507297116157,-3.6798298611723324,1.4115846071790839
2D_250,inside_medium,-2.81507297116157,-3.3450537381933847,207.13988962249607
2D_250,inside_medium,-2.81507297116157,-3.010277615214437,188.87728629775398
2D_250,inside_medium,-2.81507297116157,-2.675501492235489,232.37204233879876
2D_250,inside_medium,-2.81507297116157,-2.3407253692565413,195.52966633177365
2D_250,inside_medium,-2.81507297116157,-2.0059492462775936,208.38228074366342
2D_250,inside_medium,-2.81507297116157,-1.671173123298646,118.16316727207332
2D_250,inside_medium,-2.81507297116157,-1.3363970003196983,61.44583173923186
2D_250,inside_medium,-2.81507297116157,-1.0016208773407507,29.750158639203335
2D_250,inside_medium,-2.81507297116157,-0.6668447543618026,45.78203660001687
2D_250,inside_medium,-2.81507297116157,-0.3320686313828549,44.11936164214731
2D_250,inside_medium,-2.81507297116157,0.672259737553988,71.36224743536312
2D_250,inside_medium,-2.81507297116157,1.0070358605329357,44.69140915108141
2D_250,inside_medium,-2.81507297116157,1.3418119835118834,127.83078267190857
2D_250,inside_medium,-2.81507297116157,1.676588106490831,114.4830869525805
2D_250,inside_medium,-2.81507297116157,2.0113642294697787,201.2560961186504
2D_250,inside_medium,-2.81507297116157,2.3461403524487263,216.11804011602234
2D_250,inside_medium,-2.81507297116157,2.680916475427674,191.8529494848512
2D_250,inside_medium,-2.81507297116157,3.0156925984066216,188.25155489519113
2D_250,inside_medium,-2.81507297116157,3.35046872138557,202.7818647378012
2D_250,inside_medium,-2.81507297116157,3.685244844364518,0.0
2D_250,inside_medium,-2.81507297116157,4.0200209673434655,0.00016130573537334584
2D_250,inside_medium,-2.81507297116157,4.354797090322413,11.175476265198807
2D_250,inside_medium,-2.81507297116157,4.689573213301361,11.747428085490654
2D_250,inside_medium,-2.627495539252208,-4.684158230109175,35.18621216920067
2D_250,inside_medium,-2.627495539252208,-4.349382107130228,11.908166091504093
2D_250,inside_medium,-2.627495539252208,-4.01460598415128,10.322757612176945
2D_250,inside_medium,-2.627495539252208,-3.6798298611723324,6.576654258565053
2D_250,inside_medium,-2.627495539252208,-3.3450537381933847,200.16717407553242
2D_250,inside_medium,-2.627495539252208,-3.010277615214437,218.6834820058956
2D_250,inside_medium,-2.627495539252208,-2.675501492235489,209.4385089064929
2D_250,inside_medium,-2.627495539252208,-2.3407253692565413,168.19689417001516
2D_250,inside_medium,-2.627495539252208,-2.0059492462775936,179.5413363916649
2D_250,inside_medium,-2.627495539252208,-1.671173123298646,165.10063640326658
2D_250,inside_medium,-2.627495539252208,-1.3363970003196983,72.18546672607397
2D_250,inside_medium,-2.627495539252208,-1.0016208773407507,21.831816661583062
2D_250,inside_medium,-2.627495539252208,-0.6668447543618026,48.15095424775872
2D_250,inside_medium,-2.627495539252208,-0.3320686313828549,51.718891171241296
2D_250,inside_medium,-2.627495539252208,0.672259737553988,74.10001502579573
2D_250,inside_medium,-2.627495539252208,1.0070358605329357,32.91091064657369
2D_250,inside_medium,-2.627495539252208,1.3418119835118834,80.65386894746948
2D_250,inside_medium,-2.627495539252208,1.676588106490831,93.35797934646108
2D_250,inside_medium,-2.627495539252208,2.0113642294697787,229.5489053152544
2D_250,inside_medium,-2.627495539252208,2.3461403524487263,210.4190198448952
2D_250,inside_medium,-2.627495539252208,2.680916475427674,183.907335544223
2D_250,inside_medium,-2.627495539252208,3.0156925984066216,179.98029007132692
2D_250,inside_medium,-2.627495539252208,3.35046872138557,180.03101054272753
2D_250,inside_medium,-2.627495539252208,3.685244844364518,0.0
2D_250,inside_medium,-2.627495539252208,4.0200209673434655,1.4181286652419656
2D_250,inside_medium,-2.627495539252208,4.354797090322413,22.881483163963793
2D_250,inside_medium,-2.627495539252208,4.689573213301361,6.877978956926836
2D_250,inside_medium,-2.4399181073428453,-4.684158230109175,15.589779567893881
2D_250,inside_medium,-2.4399181073428453,-4.349382107130228,18.23875839369107
2D_250,inside_medium,-2.4399181073428453,-4.01460598415128,13.27965994442993
2D_250,inside_medium,-2.4399181073428453,-3.6798298611723324,23.356762143333267
2D_250,inside_medium,-2.4399181073428453,-3.3450537381933847,207.9042935555625
2D_250,inside_medium,-2.4399181073428453,-3.010277615214437,206.27637005775705
2D_250,inside_medium,-2.4399181073428453,-2.675501492235489,178.57679289881426
2D_250,inside_medium,-2.4399181073428453,-2.3407253692565413,166.84882881856694
2D_250,inside_medium,-2.4399181073428453,-2.0059492462775936,173.58862437368558
2D_250,inside_medium,-2.4399181073428453,-1.671173123298646,171.89451054801853
2D_250,inside_medium,-2.4399181073428453,-1.3363970003196983,59.307138803989325
2D_250,inside_medium,-2.4399181073428453,-1.0016208773407507,35.54270834623112
2D_250,inside_medium,-2.4399181073428453,-0.6668447543618026,44.27485156380459
2D_250,inside_medium,-2.4399181073428453,-0.3320686313828549,39.8130297367415
2D_250,inside_medium,-2.4399181073428453,0.672259737553988,67.70468248431712
2D_250,inside_medium,-2.4399181073428453,1.0070358605329357,65.98418089759076
2D_250,inside_medium,-2.4399181073428453,1.3418119835118834,59.748427820746976
2D_250,inside_medium,-2.4399181073428453,1.676588106490831,147.08539671312855
2D_250,inside_medium,-2.4399181073428453,2.0113642294697787,233.0925503200621
2D_250,inside_medium,-2.4399181073428453,2.3461403524487263,199.9316096765262
2D_250,inside_medium,-2.4399181073428453,2.680916475427674,196.49139547036486
2D_250,inside_medium,-2.4399181073428453,3.0156925984066216,183.362869804459
2D_250,inside_medium,-2.4399181073428453,3.35046872138557,179.14205132242876
2D_250,inside_medium,-2.4399181073428453,3.685244844364518,23.958023812710376
2D_250,inside_medium,-2.4399181073428453,4.0200209673434655,1.1412699333399323
2D_250,inside_medium,-2.4399181073428453,4.354797090322413,24.51864379864971
2D_250,inside_medium,-2.4399181073428453,4.689573213301361,10.416873231839121
2D_250,inside_medium,-2.2523406754334827,-4.684158230109175,6.1230928220869725
2D_250,inside_medium,-2.2523406754334827,-4.349382107130228,11.642138486313012
2D_250,inside_medium,-2.2523406754334827,-4.01460598415128,18.236883811842993
2D_250,inside_medium,-2.2523406754334827,-3.6798298611723324,0.8244874756724676
2D_250,inside_medium,-2.2523406754334827,-3.3450537381933847,100.84094108617214
2D_250,inside_medium,-2.2523406754334827,-3.010277615214437,212.83073731653474
2D_250,inside_medium,-2.2523406754334827,-2.675501492235489,190.53250417378578
