Distance,Cosine Similarity
1.0,0.5089484440560423
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.11456559986277356
6.0,0.0
7.0,0.0
8.0,0.006518112343936241
9.0,0.0
1.0,0.1010990186819177
1.4142135623730951,0.0025868570828535484
2.23606797749979,0.0
3.1622776601683795,0.0006281145266423354
4.123105625617661,0.0
5.0990195135927845,0.0
6.082762530298219,0.0
7.0710678118654755,0.0
8.06225774829855,0.0
9.055385138137417,0.016554246067341745
2.0,0.000643266271285418
2.23606797749979,0.0
2.8284271247461903,0.0
3.605551275463989,0.0003316823707468691
4.47213595499958,0.0
5.385164807134504,0.0
6.324555320336759,0.0
7.280109889280518,0.0
8.246211251235321,0.0
9.219544457292887,0.0
3.0,0.0008375632885887524
3.1622776601683795,0.0
3.605551275463989,0.0
4.242640687119285,0.0
5.0,0.0
5.830951894845301,0.0
6.708203932499369,0.0
7.615773105863909,0.0
8.54400374531753,0.0
9.486832980505138,0.0
4.0,0.016840209757277746
4.123105625617661,0.0
4.47213595499958,0.0
5.0,0.0
5.656854249492381,0.0
6.4031242374328485,0.0002945535088192764
7.211102550927978,0.0
8.06225774829855,0.0
8.94427190999916,0.0
9.848857801796104,0.0
5.0,0.017892200750768507
5.0990195135927845,0.0
5.385164807134504,0.0
5.830951894845301,0.0
6.4031242374328485,0.0
7.0710678118654755,0.20281273730041227
7.810249675906654,0.012379341987080229
8.602325267042627,0.010830477177754216
9.433981132056603,0.0
10.295630140987,0.0
6.0,0.0099995548709089
6.082762530298219,0.0
6.324555320336759,0.0
6.708203932499369,0.0
7.211102550927978,0.0
7.810249675906654,0.0013506018714069192
8.48528137423857,0.0
9.219544457292887,0.0
10.0,0.0
10.816653826391969,0.0
7.0,0.0
7.0710678118654755,0.0
7.280109889280518,0.0
7.615773105863909,0.0
8.06225774829855,0.0
8.602325267042627,0.0012854927984281492
9.219544457292887,0.0
9.899494936611665,0.0
10.63014581273465,0.0
11.40175425099138,0.0
8.0,0.00034696806319306636
8.06225774829855,0.0
8.246211251235321,0.0
8.54400374531753,0.0
8.94427190999916,0.0
9.433981132056603,0.0
10.0,0.0
10.63014581273465,0.0
11.313708498984761,0.0
12.041594578792296,0.0002530715361559559
9.0,0.011715517750836178
9.055385138137417,0.0009634216954574292
9.219544457292887,0.0
9.486832980505138,1.3264390031730194e-05
9.848857801796104,0.0
10.295630140987,0.0
10.816653826391969,0.0
11.40175425099138,0.0
12.041594578792296,0.0
12.727922061357855,2.4475087345331406e-05
1.0,0.20982456208905426
2.0,8.468443724542416e-05
3.0,0.0
4.0,0.09498436135714328
5.0,0.15362724185509857
6.0,0.005778907429390476
7.0,0.0027769309153719266
8.0,0.0
1.4142135623730951,0.05381857771264345
1.0,0.1583040473706851
1.4142135623730951,0.03831336713305781
2.23606797749979,0.0007032348419262612
3.1622776601683795,0.0
4.123105625617661,6.674081506257073e-05
5.0990195135927845,0.00010126146710287192
6.082762530298219,0.00020642858259387357
7.0710678118654755,0.0
8.06225774829855,0.007052655011054089
2.23606797749979,0.0002896672315100758
2.0,0.000672544393825774
2.23606797749979,0.0
2.8284271247461903,0.00014130763337758204
3.605551275463989,0.0
4.47213595499958,0.0
5.385164807134504,0.0
6.324555320336759,0.0
7.280109889280518,0.0
8.246211251235321,0.0
3.1622776601683795,0.0
3.0,0.0
3.1622776601683795,0.0
3.605551275463989,0.0
4.242640687119285,0.0
5.0,0.0
5.830951894845301,0.0
6.708203932499369,0.0
7.615773105863909,0.0
8.54400374531753,0.0
4.123105625617661,0.008699820659757919
4.0,0.0
4.123105625617661,0.0
4.47213595499958,0.0
5.0,0.0
5.656854249492381,0.0
6.4031242374328485,0.0
7.211102550927978,0.0
8.06225774829855,0.0
8.94427190999916,0.0
5.0990195135927845,0.002178443532347171
5.0,7.601366531793725e-05
5.0990195135927845,0.013698626607282773
5.385164807134504,1.249355790828399e-06
5.830951894845301,0.0
6.4031242374328485,0.11213789026059151
7.0710678118654755,0.2374532939674919
7.810249675906654,0.0936265292910297
8.602325267042627,0.0
9.433981132056603,0.0
6.082762530298219,0.0012174838600526267
6.0,3.794899773274006e-05
6.082762530298219,0.0
6.324555320336759,0.0
6.708203932499369,0.0
7.211102550927978,0.0010741664489264493
7.810249675906654,0.002870126195233013
8.48528137423857,6.882684820133721e-06
9.219544457292887,0.0
10.0,0.0
7.0710678118654755,0.0
7.0,4.966359980751119e-06
7.0710678118654755,0.0
7.280109889280518,0.0
7.615773105863909,0.0
8.06225774829855,0.0006620258648167896
8.602325267042627,0.0
9.219544457292887,1.2186752674275138e-05
9.899494936611665,0.0
10.63014581273465,0.0
8.06225774829855,0.0
8.0,0.0
8.06225774829855,0.0
8.246211251235321,0.0
8.54400374531753,0.0
8.94427190999916,0.0
9.433981132056603,0.0
10.0,0.0
10.63014581273465,0.0
11.313708498984761,0.001817396342692591
9.055385138137417,0.0
9.0,0.0
9.055385138137417,0.0
9.219544457292887,0.0
9.486832980505138,0.0
9.848857801796104,0.0
10.295630140987,0.0
10.816653826391969,0.0
11.40175425099138,0.0
12.041594578792296,0.0006678835230572137
1.0,0.2982477526240012
2.0,0.0005068636820305438
3.0,0.00839991918689385
4.0,0.06862825895087563
5.0,0.21316629179262456
6.0,0.011012089799166975
7.0,0.0
2.23606797749979,8.018653738900623e-06
1.4142135623730951,0.006216714319393318
1.0,0.4874149104577288
1.4142135623730951,0.025235315610375345
2.23606797749979,0.00025225512917379287
3.1622776601683795,0.0
4.123105625617661,0.00019703085546340124
5.0990195135927845,0.009527963699798934
6.082762530298219,0.0005375975005718226
7.0710678118654755,0.0
2.8284271247461903,0.0
2.23606797749979,0.0
2.0,0.0
2.23606797749979,1.1276540128382115e-05
2.8284271247461903,0.0
3.605551275463989,0.0
4.47213595499958,0.0
5.385164807134504,0.0
6.324555320336759,0.0
7.280109889280518,0.0
3.605551275463989,0.0
3.1622776601683795,0.0
3.0,0.0
3.1622776601683795,5.873875060704224e-07
3.605551275463989,0.0
4.242640687119285,0.0
5.0,0.0
5.830951894845301,0.0
6.708203932499369,0.0
7.615773105863909,0.0
4.47213595499958,5.806200537017382e-05
4.123105625617661,3.648826280555185e-06
4.0,0.0
4.123105625617661,2.73142457791642e-06
4.47213595499958,0.0
5.0,0.0
5.656854249492381,0.0
6.4031242374328485,0.0
7.211102550927978,0.0
8.06225774829855,0.0
5.385164807134504,0.0
5.0990195135927845,0.0002133837439787547
5.0,0.18678389188217037
5.0990195135927845,0.06900186936045215
5.385164807134504,0.0003059980834364335
5.830951894845301,0.0004348871329495085
6.4031242374328485,0.09173542731949141
7.0710678118654755,0.22872691827984679
7.810249675906654,0.0018116242044228165
8.602325267042627,4.996713850858131e-05
6.324555320336759,0.0
6.082762530298219,0.0
6.0,0.0006938163858493926
6.082762530298219,0.00837283063765167
6.324555320336759,0.00012363157147608412
6.708203932499369,1.2111953543068562e-05
7.211102550927978,0.0010850018741421672
7.810249675906654,0.0016610141217914135
8.48528137423857,0.0006753183456556916
9.219544457292887,0.0
7.280109889280518,0.0
7.0710678118654755,0.0
7.0,0.0
7.0710678118654755,0.0
7.280109889280518,0.0
7.615773105863909,0.0
8.06225774829855,2.8882706310277662e-05
8.602325267042627,0.0006091176909584218
9.219544457292887,0.0
9.899494936611665,0.0
8.246211251235321,0.0
8.06225774829855,0.0
8.0,5.473908617419287e-05
8.06225774829855,5.662638688166562e-05
8.246211251235321,0.0
8.54400374531753,0.0
8.94427190999916,0.0
9.433981132056603,1.6332893400931688e-07
10.0,0.0
10.63014581273465,0.0
9.219544457292887,3.961339699437842e-06
9.055385138137417,0.0
9.0,1.5731414654599418e-06
9.055385138137417,9.168192943739916e-06
9.219544457292887,0.0
9.486832980505138,0.0
9.848857801796104,0.0
10.295630140987,0.0
10.816653826391969,0.0
11.40175425099138,0.0
1.0,0.32822477249672954
2.0,0.03595975081906602
3.0,0.0005307532256048307
4.0,0.24933176442424101
5.0,0.12670022189241825
6.0,0.01180605934866668
3.1622776601683795,0.0
2.23606797749979,2.6860247908791746e-06
1.4142135623730951,0.16150033416156767
1.0,0.262112361450635
1.4142135623730951,0.06292603618658271
2.23606797749979,0.014844490775115637
3.1622776601683795,0.0
4.123105625617661,0.04137120439605199
5.0990195135927845,0.0426023853195357
6.082762530298219,0.007134729326494029
3.605551275463989,0.0
2.8284271247461903,0.0
2.23606797749979,0.0
2.0,5.070396910570707e-05
2.23606797749979,0.0
2.8284271247461903,0.0
3.605551275463989,0.0
4.47213595499958,0.0
5.385164807134504,0.0
6.324555320336759,0.0
4.242640687119285,0.0
3.605551275463989,0.0
3.1622776601683795,0.0
3.0,0.0
3.1622776601683795,0.0
